Time,NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,Goodput,Memory_used,NIC_speed,Packet_losses,network_throughput,num_workers,CPU_count,Memory_total,Storage_count
2021-03-08 11:58:10.693000078,114294783.99999999,683539660.8,4.901600000052714,1.2040000002831222,114294783.99999999,12049338368.0,100000000000.0,2.4,685199703.8,8,16.0,34359740000.0,8.0
2021-03-08 11:58:25.693000078,114609356.8,732097740.8000001,5.143199999979697,1.3760000001639126,114294783.99999999,12032004096.0,100000000000.0,1.8,734650143.4,8,16.0,34359740000.0,8.0
2021-03-08 11:58:40.693000078,114294783.99999999,670514380.8000001,4.702399999974296,1.0560000002384187,114294783.99999999,12029661184.0,100000000000.0,1.4,672158711.8,8,16.0,34359740000.0,8.0
2021-03-08 11:58:55.693000078,114294784.0,705796505.6,5.001599999982863,1.1220000017434355,104647884.8,12027572224.0,100000000000.0,1.6,707419400.2,8,16.0,34359740000.0,8.0
2021-03-08 11:59:10.693000078,19922944.0,705452441.5999999,4.748800000059418,0.9379999995231627,19922944.0,12026585088.0,100000000000.0,2.8,707204621.6,8,16.0,34359740000.0,8.0
2021-03-08 11:59:25.693000078,19922944.0,721315430.4,4.854400000046007,0.9519999999552966,19922944.0,12029288448.0,100000000000.0,1.8,723094423.2,8,16.0,34359740000.0,8.0
2021-03-08 11:59:40.693000078,19922943.999999996,745196748.8,4.969600000022911,0.8699999991804361,19922943.999999996,12029349888.0,100000000000.0,1.8,746841212.8,8,16.0,34359740000.0,8.0
2021-03-08 11:59:55.693000078,19922944.0,706375680.0,4.750400000042282,0.9639999989420175,27682406.400000002,12024107008.0,100000000000.0,2.0,707887313.2,8,16.0,34359740000.0,8.0
2021-03-08 12:00:10.693000078,93323263.99999999,675912089.5999999,4.9432000000262635,1.019999999180436,93323264.0,12024942592.0,100000000000.0,3.2,677721405.2,8,16.0,34359740000.0,8.0
2021-03-08 12:00:25.693000078,93323264.0,714496409.5999999,4.919199999980629,1.1000000003725288,93323264.0,12025438208.0,100000000000.0,2.2,716245062.6,8,16.0,34359740000.0,8.0
