Time,NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,Goodput,Memory_used,NIC_speed,Packet_losses,network_throughput,num_workers,CPU_count,Memory_total,Storage_count
2021-03-06 06:40:39.523000001,187695104.0,1513724313.6,6.8791999999666595,1.4820000000298021,0.0,12124385280.0,100000000000.0,2.0,1516498000.8,50,16.0,34359740000.0,8.0
2021-03-06 06:40:54.523000001,94594662.39999999,1170837504.0,5.583999999961816,1.4719999991357324,0.0,12124397568.0,100000000000.0,2.4,1173269403.2,50,16.0,34359740000.0,8.0
2021-03-06 06:41:09.523000001,69206016.0,1363568230.3999999,6.620799999963492,1.4119999978691338,0.0,12127997952.0,100000000000.0,1.8,1366251415.0,50,16.0,34359740000.0,8.0
2021-03-06 06:41:24.523000001,69009408.0,1479907737.6,6.5112000000430275,1.4480000000447033,0.0,12127571968.0,100000000000.0,1.2,1486016153.4,50,16.0,34359740000.0,8.0
2021-03-06 06:41:39.523000001,69206016.0,1414004736.0000002,6.6527999999700125,1.2339999999850986,0.0,12148604928.0,100000000000.0,2.0,1416061252.0,50,16.0,34359740000.0,8.0
2021-03-06 06:41:54.523000001,143668019.2,1469710335.9999998,6.6559999999823045,1.3820000004023314,0.0,12150300672.0,100000000000.0,1.6,1472276061.4,50,16.0,34359740000.0,8.0
2021-03-06 06:42:09.523000001,162529280.00000003,1498624819.2,6.90960000003688,1.3759999997913839,0.0,12151324672.0,100000000000.0,1.8,1501956662.2,50,16.0,34359740000.0,8.0
2021-03-06 06:42:24.523000001,162542387.20000002,1478151372.8,6.800000000046567,1.4219999998807908,0.0,12152442880.0,100000000000.0,1.2,1481346679.8,50,16.0,34359740000.0,8.0
2021-03-06 06:42:39.523000001,162319564.8,1460063436.8000002,6.538400000054389,1.3179999999701975,0.0,12155371520.0,100000000000.0,1.8,1462576056.4,50,16.0,34359740000.0,8.0
2021-03-06 06:42:54.523000001,222940364.79999998,1381498880.0,6.766399999987334,1.5119999982416634,0.0,12126425088.0,100000000000.0,1.4,1384146027.4,50,16.0,34359740000.0,8.0
2021-03-06 06:43:09.523000001,242221056.00000003,1531602534.4,6.987199999997391,1.561999998986721,0.0,12124631040.0,100000000000.0,1.2,1534228758.6,50,16.0,34359740000.0,8.0
2021-03-06 06:43:24.523000001,242017894.4,1468950118.3999999,7.028800000017509,1.670000001043081,0.0,12124631040.0,100000000000.0,1.4,1471824646.2,50,16.0,34359740000.0,8.0
2021-03-06 06:43:39.523000001,242221056.0,1604347494.3999999,7.029599999985658,1.5040000010281802,0.0,12127592448.0,100000000000.0,1.8,1607703494.6,50,16.0,34359740000.0,8.0
2021-03-06 06:43:54.523000001,186856243.2,1476054220.8,6.719999999995343,1.4879999995231632,0.0,12126912512.0,100000000000.0,1.6,1478748660.0,50,16.0,34359740000.0,8.0
2021-03-06 06:44:09.523000001,167772160.0,1392730931.2,6.335999999963678,1.3240000002086167,0.0,12127031296.0,100000000000.0,1.6,1395332822.0,50,16.0,34359740000.0,8.0
2021-03-06 06:44:24.523000001,167772160.0,1440533708.8,6.567199999978767,1.3940000016242267,0.0,12127965184.0,100000000000.0,1.8,1443315542.6,50,16.0,34359740000.0,8.0
2021-03-06 06:44:39.523000001,167772160.0,1532205465.6000001,6.883199999993668,1.3179999999701977,0.0,12129284096.0,100000000000.0,1.8,1534934982.8,50,16.0,34359740000.0,8.0
2021-03-06 06:44:54.523000001,58720256.0,1598767923.2000003,6.853599999984727,1.4260000009089706,0.0,12124676096.0,100000000000.0,1.4,1602477597.4,50,16.0,34359740000.0,8.0
2021-03-06 06:45:09.523000001,29360128.0,1483892326.4,6.634399999980815,1.3600000005215405,0.0,12126179328.0,100000000000.0,1.8,1486367895.6,50,16.0,34359740000.0,8.0
2021-03-06 06:45:24.523000001,29150412.8,1531287961.6000001,6.521600000001491,1.4519999992102384,0.0,12125892608.0,100000000000.0,1.4,1534488555.8,50,16.0,34359740000.0,8.0
2021-03-06 06:45:39.523000001,29360128.0,1423337062.4,6.40559999998659,1.434000001475215,0.0,12125552640.0,100000000000.0,1.2,1425964319.0,50,16.0,34359740000.0,8.0
2021-03-06 06:45:54.523000001,115133644.8,1387423334.4,6.723200000054203,1.574000000581145,0.0,12125577216.0,100000000000.0,1.8,1390215191.8,50,16.0,34359740000.0,8.0
2021-03-06 06:46:09.523000001,140509184.0,1505230848.0,6.747200000029989,1.4760000009089707,0.0,12128108544.0,100000000000.0,1.4,1506930119.4,50,16.0,34359740000.0,8.0
