Time,NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,Goodput,Memory_used,NIC_speed,Packet_losses,network_throughput,num_workers,CPU_count,Memory_total,Storage_count
2021-03-06 12:19:19.920000076,163577856.0,1462371942.4,6.613599999994039,1.3819999989122151,163309158.4,12124901376.0,100000000000.0,1.6,1465323461.2,300,16.0,34359740000.0,8.0
2021-03-06 12:19:34.920000076,163577856.0,1500092825.6,6.7088000000221655,1.6180000014603138,165465292.79999998,12124917760.0,100000000000.0,1.8,1503042450.0,300,16.0,34359740000.0,8.0
2021-03-06 12:19:49.920000076,138831462.4,1222480691.2,5.755200000014156,1.3719999991357326,137720627.20000002,12124868608.0,100000000000.0,1.6,1219943941.6,300,16.0,34359740000.0,8.0
2021-03-06 12:20:04.920000076,138412032.0,1718511206.4,6.999199999962002,1.814000001177192,139041177.6,12142653440.0,100000000000.0,1.4,1721837198.6,300,16.0,34359740000.0,8.0
2021-03-06 12:20:19.920000076,138831462.4,1321178726.4,6.298399999947287,1.423999999091029,139411456.0,12154241024.0,100000000000.0,1.4,1323824065.8,300,16.0,34359740000.0,8.0
2021-03-06 12:20:34.920000076,138412032.0,1593206374.3999999,6.921599999978207,1.5599999994039535,137153740.8,12152078336.0,100000000000.0,1.2,1596142174.4,300,16.0,34359740000.0,8.0
2021-03-06 12:20:49.920000076,257320550.39999998,1214067507.2,6.51040000000503,1.3140000004321337,256638976.0,12150800384.0,100000000000.0,1.6,1216941863.8,300,16.0,34359740000.0,8.0
2021-03-06 12:21:04.920000076,256901119.99999997,1614230323.2000003,7.027200000011362,1.6300000004470352,256481689.6,12149166080.0,100000000000.0,1.2,1617459840.4,300,16.0,34359740000.0,8.0
2021-03-06 12:21:19.920000076,256691404.79999998,1465715097.6,6.674400000018067,1.441999999433756,258264268.8,12152590336.0,100000000000.0,1.6,1468783579.0,300,16.0,34359740000.0,8.0
2021-03-06 12:21:34.920000076,257739980.79999995,1500931686.3999999,6.868800000031478,1.5399999998509886,265289728.0,12154142720.0,100000000000.0,1.8,1504146809.2,300,16.0,34359740000.0,8.0
2021-03-06 12:21:49.920000076,64172851.20000001,1565392896.0,6.669599999999627,1.350000000745058,64605388.800000004,12149747712.0,100000000000.0,1.6,1567139784.6,300,16.0,34359740000.0,8.0
