Time,NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,CPU_count,Goodput,Memory_total,Memory_used,NIC_speed,Packet_losses,Storage_count,network_throughput,num_workers
2020-11-07 06:54:07.289999962,0.0,1068965074.8616759,3.542163855742858,3.6736217585556386,12.0,1057230059.6039736,8589934592.0,474771456.0,100000000000.0,0.0,8.0,1075494740.1506567,8
2020-11-07 06:54:22.289999962,0.0,970674995.2,3.245066666666389,3.477999999991152,12.0,993224328.5333333,8589934592.0,474771456.0,100000000000.0,0.4666666666666667,8.0,976814256.8,8
2020-11-07 06:54:37.289999962,0.0,1077034120.9992712,3.5833278112785485,3.803459015313771,12.0,1049408524.7650156,8589934592.0,474550272.0,100000000000.0,0.0,8.0,1097381103.041548,8
2020-11-07 06:54:52.289999962,0.0,952410524.6495404,3.115165336373969,3.382654772287383,12.0,932104516.8344555,8589934592.0,474550272.0,100000000000.0,0.6707357971694949,8.0,937758323.4288013,8
2020-11-07 06:55:07.289999962,0.0,1017674137.6,3.3416666666669093,3.531333333323709,12.0,1013663061.3333333,8589934592.0,475160576.0,100000000000.0,0.2,8.0,1055064961.1333333,8
2020-11-07 06:55:22.289999962,0.0,1016632170.1446762,3.4068271218080097,3.5737049136677403,12.0,1042831667.2,8589934592.0,475160576.0,100000000000.0,4.333622241482765,8.0,1023024376.0917394,8
2020-11-07 06:55:37.289999962,0.0,1054459375.2416505,3.528698086794045,3.674288380777564,12.0,1040854766.9333334,8589934592.0,474193920.0,100000000000.0,0.0,8.0,1060682888.7407507,8
2020-11-07 06:55:52.289999962,0.0,1027739601.8555334,3.3768721007286198,3.6878727634151627,12.0,1037081560.9885377,8589934592.0,474193920.0,100000000000.0,0.1988071570576541,8.0,1051338176.2094102,8
2020-11-07 06:56:07.289999962,0.0,979867591.683434,3.1798122065735055,3.4755197853814384,12.0,969980170.3897499,8589934592.0,474927104.0,100000000000.0,1.0731052984574112,8.0,985439355.0637156,8
2020-11-07 06:56:22.289999962,0.0,993456947.2,3.2887333333327353,3.510666666661079,12.0,1022268996.2666668,8589934592.0,474927104.0,100000000000.0,1.6666666666666667,8.0,998885114.1333333,8
2020-11-07 06:56:37.289999962,0.0,1065273207.4666666,3.508000000000175,3.6253333333336437,12.0,1035649843.2,8589934592.0,474652672.0,100000000000.0,0.0,8.0,1082788661.0666666,8
2020-11-07 06:56:52.289999962,0.0,1040397926.4,3.3749333333335625,3.6633333333379894,12.0,1054413892.2666667,8589934592.0,474652672.0,100000000000.0,0.6,8.0,1057274663.7333333,8
2020-11-07 06:57:07.289999962,0.0,984348025.7277368,3.183475896823712,3.4751011206159617,12.0,893914687.1604612,8589934592.0,475291648.0,100000000000.0,0.0,8.0,997397252.3705325,8
2020-11-07 06:57:22.289999962,0.0,874124784.5555706,2.9005898914061534,3.214505965942339,12.0,943247994.6341136,8589934592.0,475291648.0,100000000000.0,1.8098940876793137,8.0,852164926.1965412,8
2020-11-07 06:57:37.289999962,0.0,1067543483.7333335,3.4185333333334706,3.5986666666731852,12.0,1072020185.3704072,8589934592.0,473825280.0,100000000000.0,1.0666666666666667,8.0,1100706651.2,8
2020-11-07 06:57:52.289999962,0.0,844106661.6892208,2.8189454036395323,2.987000866596476,12.0,760842581.3333334,8589934592.0,473825280.0,100000000000.0,0.1999866675554963,8.0,845543514.8990067,8
2020-11-07 06:58:07.289999962,0.0,670377210.2140143,2.1739449296624604,2.8229881992272516,12.0,543165644.8,8589934592.0,473862144.0,100000000000.0,0.06667111140742715,8.0,691266021.1347423,8
2020-11-07 06:58:22.289999962,0.0,379883364.5642502,1.1987045276103294,2.0571839832417753,12.0,404297693.8666666,8589934592.0,473862144.0,100000000000.0,0.0,8.0,380885210.1544098,8
2020-11-07 06:58:37.289999962,0.0,443476538.96853983,1.4199225385611522,2.066046069170599,12.0,389697809.0666666,8589934592.0,474836992.0,100000000000.0,0.3397431541754434,8.0,445443199.0894883,8
2020-11-07 06:58:52.289999962,0.0,812577145.6763784,2.653443562903646,3.049003266887719,12.0,860037401.2399174,8589934592.0,474836992.0,100000000000.0,0.0,8.0,823944946.5297686,8
2020-11-07 06:59:07.289999962,0.0,834323335.2443172,2.6513565762288063,3.172321845211405,12.0,1034241263.0175345,8589934592.0,474787840.0,100000000000.0,4.066395573628425,8.0,849817415.0389974,8
2020-11-07 06:59:22.289999962,0.0,1043464943.5295686,3.4312287485827633,3.5770384692295742,12.0,1046689655.4666666,8589934592.0,474787840.0,100000000000.0,0.6000400026668444,8.0,1049558985.7323822,8
2020-11-07 06:59:37.289999962,0.0,1015682883.6469653,3.377816061489475,3.4817121653854803,12.0,1023471104.0,8589934592.0,474787840.0,100000000000.0,0.46382189239332094,8.0,1021722350.3180493,8
2020-11-07 06:59:52.289999962,0.0,1043744538.7349924,3.5227044067344604,3.569119323898473,12.0,1009519351.8123667,8589934592.0,475168768.0,100000000000.0,0.0670735797169495,8.0,1057274314.3067945,8
2020-11-07 07:00:07.289999962,0.0,1045229294.9333333,3.4880666666664184,3.5853333333313153,12.0,1053555851.3973187,8589934592.0,474578944.0,100000000000.0,2.3333333333333335,8.0,1051284527.4,8
2020-11-07 07:00:22.289999962,0.0,1035485130.4753649,3.4081605440361877,3.561037402496294,12.0,1021513289.1526101,8589934592.0,474578944.0,100000000000.0,0.0,8.0,1041981857.0571371,8
2020-11-07 07:00:37.289999962,0.0,1060714970.6408643,3.5186559745510473,3.867188017758352,12.0,1027839214.9333333,8589934592.0,474578944.0,100000000000.0,0.2650937769235867,8.0,1074204285.9036384,8
2020-11-07 07:00:52.289999962,0.0,1033426952.7896994,3.268978004292048,3.5867757510770213,12.0,1085714978.1333334,8589934592.0,475299840.0,100000000000.0,3.554184549356223,8.0,1039665791.5101931,8
2020-11-07 07:01:07.289999962,0.0,1040076800.0,3.3367333333332985,3.993999999994412,12.0,1011956804.2666667,8589934592.0,475115520.0,100000000000.0,0.13333333333333333,8.0,1046379069.2666667,8
